time(ms);FP;FP(%);FPL_CMD;FRP_A(kPa);FRP_A(kPa);FRP_A_CMD(kPa);LP_FUEL_SW;FLPA(kPa);FLP_DSD(kPa);FLP_V(V);FP_RELAY;FRP(kPa);FRP_DSD(kPa);RPM(1/min);FPM(%);FPM_STAT;FRP_ABS(kPa);FRP_V(V);FRT(°C);FRT_V(V);FUELMON_RDY;F_PCV(%);F_VCV(%);F_VCV_CUR(A);F_VCV_FLT
13388;On;31.87;Off;30136.0;30060.0;30090.0;Not Low;414.0;606.0;2.16;On;30360.0;30250.0;607;40.45;No Fault;30270.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13433;On;31.87;Off;30152.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30380.0;30270.0;607;40.45;No Fault;30320.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13479;On;31.87;Off;30168.0;30470.0;30230.0;Not Low;414.0;609.0;2.16;On;30400.0;30290.0;608;40.45;No Fault;30370.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13508;On;31.87;Off;30184.0;30470.0;30230.0;Not Low;414.0;609.0;2.16;On;30410.0;30300.0;608;40.45;No Fault;30430.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13539;On;31.87;Off;30192.0;30470.0;30230.0;Not Low;414.0;609.0;2.16;On;30430.0;30320.0;609;40.45;No Fault;30480.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13568;On;31.87;Off;30208.0;30470.0;30230.0;Not Low;414.0;609.0;2.16;On;30450.0;30340.0;609;40.45;No Fault;30540.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13598;On;31.87;Off;30224.0;30470.0;30230.0;Not Low;414.0;609.0;2.16;On;30470.0;30350.0;610;40.45;No Fault;30590.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13626;On;31.87;Off;30240.0;30470.0;30230.0;Not Low;414.0;609.0;2.16;On;30450.0;30370.0;610;40.45;No Fault;30640.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13658;On;31.87;Off;30256.0;30470.0;30230.0;Not Low;414.0;609.0;2.16;On;30430.0;30360.0;610;40.45;No Fault;30700.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13688;On;31.87;Off;30272.0;30470.0;30230.0;Not Low;414.0;609.0;2.16;On;30410.0;30340.0;610;40.45;No Fault;30750.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13732;On;31.87;Off;30288.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30400.0;30330.0;610;40.45;No Fault;30810.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13778;On;31.87;Off;30304.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30380.0;30320.0;610;40.45;No Fault;30860.0;0.67;46;1.51;No;35.29;46.67;1.61;No Fault
13808;On;31.87;Off;30312.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30360.0;30300.0;609;40.45;No Fault;30810.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
13838;On;31.87;Off;30328.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30340.0;30290.0;609;40.45;No Fault;30750.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
13868;On;31.87;Off;30344.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30320.0;30280.0;608;40.45;No Fault;30700.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
13898;On;31.87;Off;30360.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30300.0;30260.0;608;40.45;No Fault;30640.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
13928;On;31.87;Off;30376.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30280.0;30250.0;608;40.45;No Fault;30590.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
13958;On;31.87;Off;30392.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30260.0;30240.0;608;40.45;No Fault;30540.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
13988;On;31.87;Off;30408.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30250.0;30220.0;607;40.45;No Fault;30480.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14018;On;31.87;Off;30416.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30230.0;30210.0;607;40.46;No Fault;30430.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14063;On;31.87;Off;30432.0;30470.0;30230.0;Not Low;414.0;606.0;2.16;On;30210.0;30200.0;607;40.46;No Fault;30370.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14108;On;31.87;Off;30448.0;30470.0;30230.0;Not Low;414.0;603.0;2.16;On;30190.0;30190.0;606;40.46;No Fault;30320.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14152;On;31.87;Off;30464.0;30470.0;30230.0;Not Low;414.0;603.0;2.16;On;30170.0;30170.0;606;40.46;No Fault;30260.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14198;On;31.87;Off;30448.0;30060.0;30200.0;Not Low;414.0;603.0;2.16;On;30150.0;30160.0;606;40.46;No Fault;30210.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14228;On;31.87;Off;30424.0;30060.0;30200.0;Not Low;414.0;603.0;2.16;On;30130.0;30150.0;606;40.46;No Fault;30160.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14258;On;31.87;Off;30408.0;30060.0;30200.0;Not Low;414.0;603.0;2.16;On;30120.0;30130.0;605;40.46;No Fault;30100.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14288;On;31.87;Off;30392.0;30060.0;30200.0;Not Low;414.0;603.0;2.16;On;30100.0;30120.0;605;40.46;No Fault;30050.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14318;On;31.87;Off;30368.0;30060.0;30200.0;Not Low;414.0;603.0;2.16;On;30080.0;30110.0;604;40.46;No Fault;29990.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14363;On;31.87;Off;30352.0;30060.0;30200.0;Not Low;414.0;603.0;2.16;On;30060.0;30090.0;604;40.46;No Fault;29940.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
14408;On;31.87;Off;30336.0;30060.0;30200.0;Not Low;414.0;603.0;2.16;On;30060.0;30080.0;604;40.46;No Fault;29890.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14439;On;31.87;Off;30312.0;30060.0;30200.0;Not Low;414.0;603.0;2.16;On;30060.0;30080.0;604;40.47;No Fault;29830.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14468;On;31.87;Off;30296.0;30060.0;30200.0;Not Low;414.0;603.0;2.16;On;30060.0;30070.0;604;40.47;No Fault;29780.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14498;On;31.87;Off;30280.0;30060.0;30200.0;Not Low;414.0;600.0;2.16;On;30060.0;30070.0;603;40.47;No Fault;29720.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14528;On;31.87;Off;30264.0;30060.0;30200.0;Not Low;414.0;600.0;2.16;On;30060.0;30070.0;603;40.47;No Fault;29670.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14558;On;31.87;Off;30240.0;30060.0;30200.0;Not Low;414.0;600.0;2.16;On;30060.0;30060.0;603;40.47;No Fault;29690.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14588;On;31.87;Off;30224.0;30060.0;30200.0;Not Low;414.0;600.0;2.16;On;30060.0;30060.0;603;40.47;No Fault;29710.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14630;On;31.87;Off;30208.0;30060.0;30200.0;Not Low;414.5;600.0;2.16;On;30060.0;30050.0;603;40.47;No Fault;29720.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14678;On;31.87;Off;30184.0;30060.0;30200.0;Not Low;414.5;600.0;2.16;On;30060.0;30050.0;603;40.47;No Fault;29740.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14708;On;31.87;Off;30168.0;30060.0;30200.0;Not Low;414.5;600.0;2.16;On;30060.0;30050.0;602;40.47;No Fault;29760.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14768;On;31.87;Off;30152.0;30060.0;30200.0;Not Low;414.5;600.0;2.16;On;30060.0;30040.0;602;40.47;No Fault;29780.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14798;On;31.87;Off;30128.0;30060.0;30200.0;Not Low;414.5;600.0;2.16;On;30060.0;30040.0;602;40.47;No Fault;29790.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14828;On;31.87;Off;30112.0;30060.0;30200.0;Not Low;414.5;600.0;2.16;On;30060.0;30040.0;602;40.47;No Fault;29810.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14858;On;31.87;Off;30096.0;30060.0;30200.0;Not Low;414.5;600.0;2.16;On;30060.0;30030.0;602;40.47;No Fault;29830.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14888;On;31.87;Off;30072.0;30060.0;30200.0;Not Low;414.5;597.0;2.16;On;30060.0;30030.0;602;40.47;No Fault;29850.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14918;On;31.87;Off;30056.0;30060.0;30200.0;Not Low;414.5;597.0;2.16;On;30060.0;30030.0;602;40.47;No Fault;29860.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
14963;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30020.0;602;40.47;No Fault;29880.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15038;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30020.0;602;40.47;No Fault;29900.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15068;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30010.0;602;40.47;No Fault;29920.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15098;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30010.0;602;40.47;No Fault;29940.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15128;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30010.0;601;40.47;No Fault;29950.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15158;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;601;40.48;No Fault;29970.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15188;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;601;40.48;No Fault;29990.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15218;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;601;40.48;No Fault;30010.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15263;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;601;40.48;No Fault;30020.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15308;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;601;40.48;No Fault;30040.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15338;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;600;40.48;No Fault;30060.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15368;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;600;40.48;No Fault;30060.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15398;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;600;40.48;No Fault;30070.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15428;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;600;40.48;No Fault;30070.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15458;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;600;40.48;No Fault;30070.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15488;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;600;40.48;No Fault;30080.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15532;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;600;40.48;No Fault;30080.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15578;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;600;40.48;No Fault;30090.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15607;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;600;40.48;No Fault;30090.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15638;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.48;No Fault;30090.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15668;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.48;No Fault;30100.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15698;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.48;No Fault;30100.0;0.66;46;1.51;No;35.29;46.67;1.60;No Fault
15742;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.48;No Fault;30100.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
15789;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.48;No Fault;30110.0;0.67;46;1.51;No;35.29;46.67;1.60;No Fault
15818;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.48;No Fault;30110.0;0.67;46;1.52;No;35.29;46.67;1.60;No Fault
15863;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.48;No Fault;30110.0;0.67;46;1.52;No;35.29;46.67;1.60;No Fault
15893;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.48;No Fault;30120.0;0.67;46;1.52;No;35.29;46.67;1.60;No Fault
15938;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.48;No Fault;30120.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
15968;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30130.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
15998;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30130.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16028;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30130.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16058;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16088;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16118;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16163;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16193;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16238;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16268;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16313;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16358;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16388;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16418;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16463;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16508;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30140.0;0.67;46;1.52;No;35.29;46.27;1.60;No Fault
16539;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.27;1.60;No Fault
16582;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.27;1.61;No Fault
16613;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.27;1.61;No Fault
16658;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.27;1.61;No Fault
16688;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.27;1.61;No Fault
16718;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
16763;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
16808;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
16838;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;597.0;2.16;On;30060.0;30000.0;599;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
16868;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;594.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
16898;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;594.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30140.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
16928;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;594.0;2.16;On;30060.0;30000.0;598;40.49;No Fault;30120.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
16958;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.5;594.0;2.16;On;30060.0;30000.0;597;40.49;No Fault;30100.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
16988;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30060.0;30000.0;597;40.49;No Fault;30080.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17018;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30060.0;30000.0;596;40.49;No Fault;30050.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17078;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30060.0;30000.0;596;40.49;No Fault;30030.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17122;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30060.0;30000.0;596;40.49;No Fault;30010.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17168;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30060.0;30000.0;596;40.49;No Fault;29990.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17198;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30060.0;30000.0;595;40.49;No Fault;29970.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17258;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30060.0;30000.0;595;40.49;No Fault;29950.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17318;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;591.0;2.16;On;30060.0;30000.0;594;40.49;No Fault;29930.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17363;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;591.0;2.16;On;30060.0;30000.0;594;40.49;No Fault;29900.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17408;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30060.0;30000.0;594;40.49;No Fault;29880.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17455;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30060.0;30000.0;594;40.49;No Fault;29860.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17498;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30060.0;30000.0;593;40.49;No Fault;29840.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17528;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30060.0;30000.0;593;40.49;No Fault;29820.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17558;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30060.0;30000.0;592;40.49;No Fault;29800.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17588;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30060.0;30000.0;592;40.49;No Fault;29780.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17616;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30060.0;30000.0;592;40.49;No Fault;29760.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17663;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30070.0;30000.0;592;40.49;No Fault;29730.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17708;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30070.0;30000.0;592;40.49;No Fault;29710.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17738;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30070.0;30000.0;592;40.49;No Fault;29690.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17781;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30080.0;30000.0;592;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17811;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30080.0;30000.0;592;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
17857;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30090.0;30000.0;592;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.60;No Fault
17887;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;591.0;2.16;On;30090.0;30000.0;592;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.60;No Fault
17917;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;594.0;2.16;On;30090.0;30000.0;592;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.60;No Fault
17962;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;594.0;2.16;On;30100.0;30000.0;592;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.60;No Fault
18007;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;594.0;2.16;On;30100.0;30000.0;593;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.60;No Fault
18037;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;594.0;2.16;On;30100.0;30000.0;593;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.60;No Fault
18097;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;594.0;2.16;On;30110.0;30000.0;593;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.60;No Fault
18142;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;594.0;2.16;On;30110.0;30000.0;593;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.60;No Fault
18172;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;594.0;2.16;On;30110.0;30000.0;593;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.60;No Fault
18216;On;31.87;Off;30056.0;30060.0;30040.0;Not Low;414.0;594.0;2.16;On;30120.0;30000.0;594;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.67;1.61;No Fault
18262;On;31.87;Off;30056.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30120.0;30000.0;594;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.27;1.61;No Fault
18308;On;31.87;Off;30064.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30130.0;30000.0;594;40.49;No Fault;29670.0;0.66;46;1.52;No;35.29;46.27;1.61;No Fault
18337;On;31.87;Off;30064.0;30060.0;30000.0;Not Low;414.0;594.0;2.16;On;30130.0;30000.0;594;40.49;No Fault;29670.0;0.66;46;1.51;No;35.29;46.27;1.61;No Fault
