time(ms);FP;FP(%);FPL_CMD;FRP_A(kPa);FRP_A(kPa);FRP_A_CMD(kPa);LP_FUEL_SW;FLPA(kPa);FLP_DSD(kPa);FLP_V(V);FP_RELAY;FRP(kPa);FRP_DSD(kPa)
548650;On;31.87;Off;135888.0;136220.0;136510.0;Not Low;416.5;765.0;2.17;On;136210.0;136260.0
548696;On;31.87;Off;135968.0;136220.0;136510.0;Not Low;416.0;765.0;2.17;On;136370.0;136400.0
548726;On;31.87;Off;136048.0;136220.0;136510.0;Not Low;416.0;765.0;2.17;On;136530.0;136550.0
548756;On;31.87;Off;136128.0;136220.0;136510.0;Not Low;416.5;765.0;2.17;On;136680.0;136700.0
548801;On;31.87;Off;136208.0;136220.0;136510.0;Not Low;417.0;765.0;2.17;On;136840.0;136850.0
548831;On;31.87;Off;136288.0;136220.0;136510.0;Not Low;418.0;765.0;2.17;On;137000.0;137000.0
548861;On;31.87;Off;136368.0;136220.0;136510.0;Not Low;418.5;765.0;2.17;On;136900.0;137150.0
548891;On;31.87;Off;136448.0;136220.0;136510.0;Not Low;419.0;765.0;2.16;On;136790.0;137250.0
548921;On;31.87;Off;136528.0;136220.0;136510.0;Not Low;419.5;765.0;2.16;On;136690.0;137340.0
548951;On;31.87;Off;136608.0;136220.0;136510.0;Not Low;420.0;765.0;2.16;On;136590.0;137440.0
548981;On;31.87;Off;136624.0;137410.0;136830.0;Not Low;421.0;765.0;2.16;On;136480.0;137530.0
549027;On;31.87;Off;136632.0;137410.0;136830.0;Not Low;421.5;765.0;2.15;On;136380.0;137630.0
549071;On;31.87;Off;136648.0;137410.0;136830.0;Not Low;422.0;765.0;2.15;On;136280.0;137720.0
549131;On;31.87;Off;136664.0;137410.0;136830.0;Not Low;421.0;765.0;2.15;On;136180.0;137820.0
549161;On;31.87;Off;136680.0;137410.0;136830.0;Not Low;420.5;765.0;2.14;On;136070.0;137910.0
549191;On;31.87;Off;136688.0;137410.0;136830.0;Not Low;419.5;765.0;2.15;On;135970.0;138010.0
549221;On;31.87;Off;136704.0;137410.0;136830.0;Not Low;418.5;765.0;2.15;On;135970.0;138100.0
549251;On;31.87;Off;136720.0;137410.0;136830.0;Not Low;417.5;765.0;2.15;On;135970.0;138020.0
549296;On;31.87;Off;136728.0;137410.0;136830.0;Not Low;417.0;765.0;2.15;On;135970.0;137950.0
549326;On;31.87;Off;136744.0;137410.0;136830.0;Not Low;416.0;765.0;2.15;On;135970.0;137870.0
549356;On;31.87;Off;136784.0;136360.0;137750.0;Not Low;415.0;765.0;2.15;On;135970.0;137800.0
549402;On;31.87;Off;136824.0;136360.0;137750.0;Not Low;414.5;765.0;2.15;On;135970.0;137720.0
549461;On;31.87;Off;136872.0;136360.0;137750.0;Not Low;413.5;765.0;2.16;On;135970.0;137640.0
549489;On;31.87;Off;136912.0;136360.0;137750.0;Not Low;414.0;765.0;2.16;On;135970.0;137570.0
549521;On;31.87;Off;136952.0;136360.0;137750.0;Not Low;414.0;765.0;2.16;On;135970.0;137490.0
549551;On;31.87;Off;136992.0;136360.0;137750.0;Not Low;414.5;765.0;2.16;On;135970.0;137420.0
549581;On;31.87;Off;137032.0;136360.0;137750.0;Not Low;414.5;765.0;2.16;On;136130.0;137340.0
549626;On;31.87;Off;137080.0;136360.0;137750.0;Not Low;415.0;765.0;2.16;On;136290.0;137400.0
549656;On;31.87;Off;137120.0;136360.0;137750.0;Not Low;415.5;765.0;2.16;On;136440.0;137450.0
549687;On;31.87;Off;137160.0;136360.0;137750.0;Not Low;415.5;765.0;2.16;On;136600.0;137510.0
549716;On;31.87;Off;137144.0;136750.0;138320.0;Not Low;416.0;765.0;2.16;On;136760.0;137560.0
549747;On;31.87;Off;137128.0;136750.0;138320.0;Not Low;416.0;765.0;2.17;On;136920.0;137620.0
549777;On;31.87;Off;137112.0;136750.0;138320.0;Not Low;416.5;765.0;2.17;On;137080.0;137680.0
549820;On;31.87;Off;137096.0;136750.0;138320.0;Not Low;416.5;765.0;2.17;On;137230.0;137730.0
549866;On;31.87;Off;137080.0;136750.0;138320.0;Not Low;416.5;765.0;2.17;On;137390.0;137790.0
549896;On;31.87;Off;137064.0;136750.0;138320.0;Not Low;416.5;765.0;2.17;On;137550.0;137840.0
549926;On;31.87;Off;137048.0;136750.0;138320.0;Not Low;416.5;765.0;2.17;On;137670.0;137900.0
549956;On;31.87;Off;137032.0;136750.0;138320.0;Not Low;416.0;765.0;2.17;On;137790.0;137980.0
549986;On;31.87;Off;137016.0;136750.0;138320.0;Not Low;416.0;765.0;2.17;On;137910.0;138060.0
550030;On;31.87;Off;137000.0;136750.0;138320.0;Not Low;416.0;765.0;2.18;On;138030.0;138140.0
550076;On;31.87;Off;137136.0;137550.0;138880.0;Not Low;416.0;765.0;2.18;On;138140.0;138220.0
550121;On;31.87;Off;137272.0;137550.0;138880.0;Not Low;416.0;765.0;2.18;On;138260.0;138300.0
550151;On;31.87;Off;137400.0;137550.0;138880.0;Not Low;416.0;765.0;2.18;On;138380.0;138380.0
550181;On;31.87;Off;137536.0;137550.0;138880.0;Not Low;416.5;765.0;2.18;On;138500.0;138460.0
550226;On;31.87;Off;137672.0;137550.0;138880.0;Not Low;416.5;765.0;2.18;On;138620.0;138540.0
550256;On;31.87;Off;137808.0;137550.0;138880.0;Not Low;417.0;765.0;2.18;On;138740.0;138620.0
550286;On;31.87;Off;137944.0;137550.0;138880.0;Not Low;417.0;765.0;2.19;On;138780.0;138700.0
550316;On;31.87;Off;138072.0;137550.0;138880.0;Not Low;417.5;765.0;2.19;On;138820.0;138820.0
550346;On;31.87;Off;138208.0;137550.0;138880.0;Not Low;417.5;765.0;2.19;On;138860.0;138940.0
550390;On;31.87;Off;138344.0;137550.0;138880.0;Not Low;418.0;765.0;2.19;On;138900.0;139060.0
550421;On;31.87;Off;138488.0;138350.0;139330.0;Not Low;418.0;765.0;2.19;On;138940.0;139180.0
550466;On;31.87;Off;138632.0;138350.0;139330.0;Not Low;418.5;765.0;2.19;On;138990.0;139300.0
550495;On;31.87;Off;138776.0;138350.0;139330.0;Not Low;418.5;765.0;2.19;On;139030.0;139420.0
550526;On;31.87;Off;138920.0;138350.0;139330.0;Not Low;418.0;765.0;2.19;On;139070.0;139540.0
550556;On;31.87;Off;139056.0;138350.0;139330.0;Not Low;417.5;765.0;2.19;On;139110.0;139660.0
550587;On;31.87;Off;139200.0;138350.0;139330.0;Not Low;417.0;765.0;2.19;On;139150.0;139780.0
550616;On;31.87;Off;139344.0;138350.0;139330.0;Not Low;416.5;765.0;2.19;On;139190.0;139900.0
550646;On;31.87;Off;139488.0;138350.0;139330.0;Not Low;415.5;765.0;2.19;On;139230.0;140100.0
550676;On;31.87;Off;139632.0;138350.0;139330.0;Not Low;415.0;765.0;2.19;On;139270.0;140300.0
550706;On;31.87;Off;139776.0;138350.0;139330.0;Not Low;414.5;765.0;2.19;On;139310.0;140490.0
550750;On;31.87;Off;139912.0;140190.0;140730.0;Not Low;414.0;765.0;2.19;On;139350.0;140690.0
550796;On;31.87;Off;140048.0;140190.0;140730.0;Not Low;413.5;765.0;2.19;On;139380.0;140890.0
550826;On;31.87;Off;140184.0;140190.0;140730.0;Not Low;413.0;765.0;2.19;On;139420.0;141090.0
550856;On;31.87;Off;140320.0;140190.0;140730.0;Not Low;413.0;765.0;2.19;On;139460.0;141290.0
550886;On;31.87;Off;140464.0;140190.0;140730.0;Not Low;413.0;765.0;2.19;On;139500.0;141480.0
550916;On;31.87;Off;140600.0;140190.0;140730.0;Not Low;413.5;765.0;2.19;On;139540.0;141680.0
550946;On;31.87;Off;140736.0;140190.0;140730.0;Not Low;413.5;765.0;2.19;On;139770.0;141880.0
550976;On;31.87;Off;140872.0;140190.0;140730.0;Not Low;413.5;765.0;2.19;On;139990.0;141830.0
551006;On;31.87;Off;141008.0;140190.0;140730.0;Not Low;413.5;765.0;2.18;On;140220.0;141780.0
551036;On;31.87;Off;141144.0;140190.0;140730.0;Not Low;413.5;765.0;2.18;On;140440.0;141720.0
551067;On;31.87;Off;141184.0;140730.0;140350.0;Not Low;414.0;765.0;2.18;On;140670.0;141670.0
551097;On;31.87;Off;141224.0;140730.0;140350.0;Not Low;414.0;765.0;2.18;On;140890.0;141620.0
551126;On;31.87;Off;141264.0;140730.0;140350.0;Not Low;414.0;765.0;2.18;On;141120.0;141570.0
551156;On;31.87;Off;141304.0;140730.0;140350.0;Not Low;414.0;765.0;2.18;On;141340.0;141520.0
551187;On;31.87;Off;141344.0;140730.0;140350.0;Not Low;414.0;765.0;2.18;On;141570.0;141460.0
551216;On;31.87;Off;141376.0;140730.0;140350.0;Not Low;414.0;765.0;2.18;On;141790.0;141410.0
551246;On;31.87;Off;141416.0;140730.0;140350.0;Not Low;414.0;765.0;2.18;On;141810.0;141360.0
551276;On;31.87;Off;141456.0;140730.0;140350.0;Not Low;414.5;765.0;2.18;On;141820.0;141410.0
551306;On;31.87;Off;141496.0;140730.0;140350.0;Not Low;414.5;765.0;2.18;On;141840.0;141460.0
551336;On;31.87;Off;141536.0;140730.0;140350.0;Not Low;414.5;765.0;2.18;On;141850.0;141520.0
551366;On;31.87;Off;141680.0;141540.0;141250.0;Not Low;414.5;765.0;2.18;On;141870.0;141570.0
551396;On;31.87;Off;141824.0;141540.0;141250.0;Not Low;414.5;765.0;2.18;On;141880.0;141620.0
551426;On;31.87;Off;141968.0;141540.0;141250.0;Not Low;414.5;765.0;2.18;On;141900.0;141670.0
551456;On;31.87;Off;142112.0;141540.0;141250.0;Not Low;415.0;765.0;2.18;On;141910.0;141720.0
551485;On;31.87;Off;142256.0;141540.0;141250.0;Not Low;415.5;765.0;2.18;On;141930.0;141780.0
551516;On;31.87;Off;142400.0;141540.0;141250.0;Not Low;416.0;765.0;2.18;On;141940.0;141830.0
551561;On;31.87;Off;142544.0;141540.0;141250.0;Not Low;416.5;765.0;2.18;On;141960.0;141880.0
551591;On;31.87;Off;142688.0;141540.0;141250.0;Not Low;417.5;765.0;2.17;On;141990.0;142110.0
551621;On;31.87;Off;142832.0;141540.0;141250.0;Not Low;418.0;765.0;2.17;On;142010.0;142340.0
551651;On;31.87;Off;142976.0;141540.0;141250.0;Not Low;418.5;765.0;2.17;On;142040.0;142580.0
551681;On;31.87;Off;143016.0;143390.0;142230.0;Not Low;419.0;765.0;2.17;On;142060.0;142810.0
551726;On;31.87;Off;143056.0;143390.0;142230.0;Not Low;419.5;765.0;2.17;On;142080.0;143040.0
551756;On;31.87;Off;143096.0;143390.0;142230.0;Not Low;420.0;765.0;2.17;On;142110.0;143270.0
551786;On;31.87;Off;143136.0;143390.0;142230.0;Not Low;419.5;765.0;2.17;On;142130.0;143500.0
551816;On;31.87;Off;143176.0;143390.0;142230.0;Not Low;419.5;765.0;2.17;On;142160.0;143740.0
551846;On;31.87;Off;143224.0;143390.0;142230.0;Not Low;419.0;765.0;2.17;On;142180.0;143970.0
551876;On;31.87;Off;143264.0;143390.0;142230.0;Not Low;418.5;765.0;2.17;On;142300.0;144200.0
551906;On;31.87;Off;143304.0;143390.0;142230.0;Not Low;418.5;765.0;2.18;On;142420.0;144200.0
551936;On;31.87;Off;143344.0;143390.0;142230.0;Not Low;418.0;765.0;2.18;On;142540.0;144210.0
551966;On;31.87;Off;143384.0;143390.0;142230.0;Not Low;417.5;765.0;2.18;On;142660.0;144210.0
551996;On;31.87;Off;143464.0;142730.0;143350.0;Not Low;417.0;765.0;2.18;On;142790.0;144220.0
552027;On;31.87;Off;143544.0;142730.0;143350.0;Not Low;417.0;765.0;2.19;On;142910.0;144220.0
552056;On;31.87;Off;143624.0;142730.0;143350.0;Not Low;416.5;765.0;2.19;On;143030.0;144220.0
552086;On;31.87;Off;143704.0;142730.0;143350.0;Not Low;416.5;765.0;2.19;On;143150.0;144230.0
552116;On;31.87;Off;143776.0;142730.0;143350.0;Not Low;416.5;765.0;2.20;On;143270.0;144230.0
552146;On;31.87;Off;143856.0;142730.0;143350.0;Not Low;416.5;765.0;2.19;On;143390.0;144240.0
552176;On;31.87;Off;143936.0;142730.0;143350.0;Not Low;416.5;765.0;2.19;On;143400.0;144240.0
552206;On;31.87;Off;144016.0;142730.0;143350.0;Not Low;416.0;765.0;2.19;On;143420.0;144110.0
552236;On;31.87;Off;144096.0;142730.0;143350.0;Not Low;416.0;765.0;2.19;On;143430.0;143970.0
552280;On;31.87;Off;144176.0;142730.0;143350.0;Not Low;416.0;765.0;2.19;On;143450.0;143840.0
552326;On;31.87;Off;144072.0;143780.0;143750.0;Not Low;416.0;765.0;2.19;On;143460.0;143700.0
552356;On;31.87;Off;143968.0;143780.0;143750.0;Not Low;416.0;765.0;2.19;On;143470.0;143570.0
552387;On;31.87;Off;143864.0;143780.0;143750.0;Not Low;416.0;765.0;2.19;On;143490.0;143440.0
552430;On;31.87;Off;143760.0;143780.0;143750.0;Not Low;416.5;765.0;2.19;On;143500.0;143300.0
552474;On;31.87;Off;143656.0;143780.0;143750.0;Not Low;416.5;765.0;2.19;On;143520.0;143170.0
552506;On;31.87;Off;143552.0;143780.0;143750.0;Not Low;417.0;765.0;2.18;On;143530.0;143030.0
552536;On;31.87;Off;143448.0;143780.0;143750.0;Not Low;417.0;765.0;2.18;On;143690.0;142900.0
552566;On;31.87;Off;143344.0;143780.0;143750.0;Not Low;417.5;765.0;2.18;On;143850.0;143040.0
552596;On;31.87;Off;143240.0;143780.0;143750.0;Not Low;417.5;765.0;2.18;On;144010.0;143180.0
552626;On;31.87;Off;143136.0;143780.0;143750.0;Not Low;418.0;765.0;2.18;On;144170.0;143320.0
552656;On;31.87;Off;143336.0;143140.0;144490.0;Not Low;418.0;765.0;2.18;On;144330.0;143460.0
552701;On;31.87;Off;143536.0;143140.0;144490.0;Not Low;418.5;765.0;2.18;On;144490.0;143610.0
552731;On;31.87;Off;143736.0;143140.0;144490.0;Not Low;418.5;765.0;2.17;On;144650.0;143750.0
552761;On;31.87;Off;143936.0;143140.0;144490.0;Not Low;418.5;765.0;2.17;On;144810.0;143890.0
552805;On;31.87;Off;144128.0;143140.0;144490.0;Not Low;418.0;765.0;2.17;On;144970.0;144030.0
552836;On;31.87;Off;144328.0;143140.0;144490.0;Not Low;418.0;765.0;2.17;On;145130.0;144170.0
552866;On;31.87;Off;144528.0;143140.0;144490.0;Not Low;417.5;765.0;2.17;On;145090.0;144310.0
552896;On;31.87;Off;144728.0;143140.0;144490.0;Not Low;417.5;765.0;2.16;On;145050.0;144440.0
552926;On;31.87;Off;144928.0;143140.0;144490.0;Not Low;417.5;765.0;2.16;On;145010.0;144570.0
552956;On;31.87;Off;145128.0;143140.0;144490.0;Not Low;417.0;765.0;2.16;On;144970.0;144690.0
552987;On;31.87;Off;145128.0;145130.0;145270.0;Not Low;417.0;765.0;2.15;On;144930.0;144820.0
553031;On;31.87;Off;145128.0;145130.0;145270.0;Not Low;416.5;765.0;2.15;On;144880.0;144950.0
553061;On;31.87;Off;145128.0;145130.0;145270.0;Not Low;416.5;765.0;2.15;On;144840.0;145080.0
553091;On;31.87;Off;145128.0;145130.0;145270.0;Not Low;416.5;765.0;2.14;On;144800.0;145210.0
553121;On;31.87;Off;145128.0;145130.0;145270.0;Not Low;416.5;765.0;2.14;On;144760.0;145330.0
553151;On;31.87;Off;145128.0;145130.0;145270.0;Not Low;416.5;765.0;2.14;On;144720.0;145460.0
553181;On;31.87;Off;145128.0;145130.0;145270.0;Not Low;416.5;765.0;2.14;On;144800.0;145590.0
553226;On;31.87;Off;145128.0;145130.0;145270.0;Not Low;417.0;765.0;2.14;On;144880.0;145580.0
553256;On;31.87;Off;145128.0;145130.0;145270.0;Not Low;417.0;765.0;2.14;On;144960.0;145560.0
553287;On;31.87;Off;145128.0;145130.0;145270.0;Not Low;417.0;765.0;2.14;On;145040.0;145550.0
553316;On;31.87;Off;145168.0;145130.0;146220.0;Not Low;417.0;765.0;2.15;On;145120.0;145530.0
553348;On;31.87;Off;145208.0;145130.0;146220.0;Not Low;417.0;765.0;2.15;On;145200.0;145520.0
553376;On;31.87;Off;145248.0;145130.0;146220.0;Not Low;417.0;765.0;2.15;On;145280.0;145510.0
553406;On;31.87;Off;145288.0;145130.0;146220.0;Not Low;417.0;765.0;2.15;On;145360.0;145490.0
553436;On;31.87;Off;145328.0;145130.0;146220.0;Not Low;417.0;765.0;2.15;On;145440.0;145480.0
553466;On;31.87;Off;145360.0;145130.0;146220.0;Not Low;417.5;765.0;2.15;On;145520.0;145460.0
553496;On;31.87;Off;145400.0;145130.0;146220.0;Not Low;417.5;765.0;2.15;On;145520.0;145450.0
553526;On;31.87;Off;145440.0;145130.0;146220.0;Not Low;417.5;765.0;2.16;On;145520.0;145520.0
553556;On;31.87;Off;145480.0;145130.0;146220.0;Not Low;417.5;765.0;2.16;On;145520.0;145590.0
553587;On;31.87;Off;145520.0;145130.0;146220.0;Not Low;417.5;765.0;2.16;On;145520.0;145660.0
553617;On;31.87;Off;145600.0;146320.0;145800.0;Not Low;418.0;765.0;2.16;On;145520.0;145730.0
553647;On;31.87;Off;145680.0;146320.0;145800.0;Not Low;418.0;765.0;2.16;On;145520.0;145800.0
553690;On;31.87;Off;145760.0;146320.0;145800.0;Not Low;418.0;765.0;2.17;On;145520.0;145870.0
553721;On;31.87;Off;145840.0;146320.0;145800.0;Not Low;418.0;765.0;2.17;On;145520.0;145940.0
553751;On;31.87;Off;145920.0;146320.0;145800.0;Not Low;418.0;765.0;2.17;On;145520.0;146010.0
553810;On;31.87;Off;146000.0;146320.0;145800.0;Not Low;418.0;765.0;2.17;On;145520.0;146080.0
553841;On;31.87;Off;146080.0;146320.0;145800.0;Not Low;418.0;765.0;2.17;On;145640.0;146150.0
553872;On;31.87;Off;146160.0;146320.0;145800.0;Not Low;417.5;765.0;2.17;On;145760.0;146190.0
553902;On;31.87;Off;146240.0;146320.0;145800.0;Not Low;417.5;765.0;2.17;On;145880.0;146240.0
553931;On;31.87;Off;146320.0;146320.0;145800.0;Not Low;417.5;765.0;2.17;On;146000.0;146280.0
553961;On;31.87;Off;146400.0;145930.0;146770.0;Not Low;417.5;765.0;2.17;On;146110.0;146330.0
554006;On;31.87;Off;146480.0;145930.0;146770.0;Not Low;417.5;765.0;2.17;On;146230.0;146370.0
554050;On;31.87;Off;146560.0;145930.0;146770.0;Not Low;417.5;765.0;2.17;On;146350.0;146410.0
554081;On;31.87;Off;146640.0;145930.0;146770.0;Not Low;417.5;765.0;2.17;On;146470.0;146460.0
554127;On;31.87;Off;146720.0;145930.0;146770.0;Not Low;417.5;765.0;2.17;On;146590.0;146500.0
554172;On;31.87;Off;146800.0;145930.0;146770.0;Not Low;417.0;765.0;2.17;On;146710.0;146550.0
554202;On;31.87;Off;146880.0;145930.0;146770.0;Not Low;417.0;765.0;2.17;On;146790.0;146590.0
554245;On;31.87;Off;146960.0;145930.0;146770.0;Not Low;417.0;765.0;2.16;On;146870.0;146730.0
554276;On;31.87;Off;147040.0;145930.0;146770.0;Not Low;417.0;765.0;2.16;On;146950.0;146870.0
554307;On;31.87;Off;147120.0;145930.0;146770.0;Not Low;417.0;765.0;2.16;On;147030.0;147010.0
554350;On;31.87;Off;147200.0;147120.0;147660.0;Not Low;416.5;765.0;2.15;On;147110.0;147150.0
554396;On;31.87;Off;147280.0;147120.0;147660.0;Not Low;416.5;765.0;2.15;On;147190.0;147300.0
554426;On;31.87;Off;147360.0;147120.0;147660.0;Not Low;416.5;765.0;2.14;On;147270.0;147440.0
554485;On;31.87;Off;147440.0;147120.0;147660.0;Not Low;417.0;765.0;2.14;On;147350.0;147580.0
554516;On;31.87;Off;147520.0;147120.0;147660.0;Not Low;417.0;765.0;2.14;On;147430.0;147720.0
554546;On;31.87;Off;147600.0;147120.0;147660.0;Not Low;417.5;765.0;2.14;On;147510.0;147860.0
554576;On;31.87;Off;147680.0;147120.0;147660.0;Not Low;417.5;765.0;2.14;On;147590.0;148000.0
554606;On;31.87;Off;147760.0;147120.0;147660.0;Not Low;418.0;765.0;2.15;On;147670.0;148090.0
554636;On;31.87;Off;147840.0;147120.0;147660.0;Not Low;418.0;765.0;2.15;On;147750.0;148180.0
554666;On;31.87;Off;147920.0;147120.0;147660.0;Not Low;418.5;765.0;2.15;On;147830.0;148260.0
554696;On;31.87;Off;147920.0;147920.0;148620.0;Not Low;418.5;765.0;2.15;On;147910.0;148350.0
554726;On;31.87;Off;147920.0;147920.0;148620.0;Not Low;419.0;765.0;2.16;On;147990.0;148440.0
554756;On;31.87;Off;147920.0;147920.0;148620.0;Not Low;419.0;765.0;2.16;On;148070.0;148530.0
554787;On;31.87;Off;147920.0;147920.0;148620.0;Not Low;418.0;765.0;2.16;On;148150.0;148620.0
554816;On;31.87;Off;147920.0;147920.0;148620.0;Not Low;417.0;765.0;2.17;On;148230.0;148700.0
554846;On;31.87;Off;147920.0;147920.0;148620.0;Not Low;416.0;765.0;2.16;On;148310.0;148790.0
554876;On;31.87;Off;147920.0;147920.0;148620.0;Not Low;415.0;765.0;2.16;On;148460.0;148880.0
554906;On;31.87;Off;147920.0;147920.0;148620.0;Not Low;414.5;765.0;2.16;On;148600.0;148960.0
554950;On;31.87;Off;147920.0;147920.0;148620.0;Not Low;413.5;765.0;2.16;On;148750.0;149040.0
554981;On;31.87;Off;147920.0;147920.0;148620.0;Not Low;412.5;765.0;2.16;On;148890.0;149110.0
555025;On;31.87;Off;147984.0;147510.0;148700.0;Not Low;411.5;765.0;2.16;On;149040.0;149190.0
555102;On;31.87;Off;148048.0;147510.0;148700.0;Not Low;410.5;765.0;2.16;On;149180.0;149270.0
555131;On;31.87;Off;148112.0;147510.0;148700.0;Not Low;409.5;765.0;2.16;On;149330.0;149350.0
555161;On;31.87;Off;148176.0;147510.0;148700.0;Not Low;410.0;765.0;2.15;On;149470.0;149430.0
555192;On;31.87;Off;148248.0;147510.0;148700.0;Not Low;410.5;765.0;2.15;On;149620.0;149500.0
555221;On;31.87;Off;148312.0;147510.0;148700.0;Not Low;411.0;765.0;2.16;On;149760.0;149580.0
555265;On;31.87;Off;148376.0;147510.0;148700.0;Not Low;411.5;765.0;2.16;On;149810.0;149660.0
555296;On;31.87;Off;148440.0;147510.0;148700.0;Not Low;412.0;765.0;2.16;On;149870.0;149770.0
555326;On;31.87;Off;148504.0;147510.0;148700.0;Not Low;412.5;765.0;2.16;On;149920.0;149880.0
555356;On;31.87;Off;148568.0;147510.0;148700.0;Not Low;413.0;765.0;2.17;On;149980.0;149980.0
555387;On;31.87;Off;148664.0;149500.0;149650.0;Not Low;413.5;765.0;2.17;On;150030.0;150090.0
555431;On;31.87;Off;148752.0;149500.0;149650.0;Not Low;414.0;765.0;2.17;On;150080.0;150200.0
555462;On;31.87;Off;148848.0;149500.0;149650.0;Not Low;414.5;765.0;2.17;On;150140.0;150310.0
555520;On;31.87;Off;148936.0;149500.0;149650.0;Not Low;414.5;765.0;2.18;On;150190.0;150420.0
555552;On;31.87;Off;149032.0;149500.0;149650.0;Not Low;414.5;765.0;2.18;On;150250.0;150520.0
555595;On;31.87;Off;149128.0;149500.0;149650.0;Not Low;415.0;765.0;2.18;On;150300.0;150630.0
555626;On;31.87;Off;149216.0;149500.0;149650.0;Not Low;415.0;765.0;2.17;On;150300.0;150740.0
555656;On;31.87;Off;149312.0;149500.0;149650.0;Not Low;415.0;765.0;2.17;On;150300.0;150790.0
555701;On;31.87;Off;149400.0;149500.0;149650.0;Not Low;415.0;765.0;2.17;On;150300.0;150830.0
555731;On;31.87;Off;149496.0;149500.0;149650.0;Not Low;415.0;765.0;2.17;On;150300.0;150880.0
555775;On;31.87;Off;149576.0;150700.0;150720.0;Not Low;415.5;765.0;2.17;On;150300.0;150930.0
555807;On;31.87;Off;149656.0;150700.0;150720.0;Not Low;415.5;765.0;2.16;On;150300.0;150970.0
555836;On;31.87;Off;149736.0;150700.0;150720.0;Not Low;415.5;765.0;2.16;On;150300.0;151020.0
555866;On;31.87;Off;149816.0;150700.0;150720.0;Not Low;415.0;765.0;2.16;On;150300.0;151070.0
555896;On;31.87;Off;149896.0;150700.0;150720.0;Not Low;414.5;765.0;2.16;On;150300.0;151120.0
555926;On;31.87;Off;149976.0;150700.0;150720.0;Not Low;414.0;765.0;2.16;On;150300.0;151160.0
555956;On;31.87;Off;150056.0;150700.0;150720.0;Not Low;413.5;765.0;2.16;On;150420.0;151210.0
555986;On;31.87;Off;150136.0;150700.0;150720.0;Not Low;413.5;765.0;2.17;On;150540.0;151240.0
556046;On;31.87;Off;150216.0;150700.0;150720.0;Not Low;413.0;765.0;2.17;On;150660.0;151260.0
556076;On;31.87;Off;150296.0;150700.0;150720.0;Not Low;412.5;765.0;2.17;On;150780.0;151290.0
556120;On;31.87;Off;150456.0;151090.0;151670.0;Not Low;412.0;765.0;2.17;On;150890.0;151310.0
556166;On;31.87;Off;150616.0;151090.0;151670.0;Not Low;411.5;765.0;2.18;On;151010.0;151340.0
556197;On;31.87;Off;150776.0;151090.0;151670.0;Not Low;411.0;765.0;2.18;On;151130.0;151360.0
556226;On;31.87;Off;150936.0;151090.0;151670.0;Not Low;411.5;765.0;2.18;On;151250.0;151390.0
556256;On;31.87;Off;151088.0;151090.0;151670.0;Not Low;411.5;765.0;2.18;On;151370.0;151410.0
556287;On;31.87;Off;151248.0;151090.0;151670.0;Not Low;412.0;765.0;2.18;On;151490.0;151440.0
556330;On;31.87;Off;151408.0;151090.0;151670.0;Not Low;412.5;765.0;2.18;On;151520.0;151460.0
556376;On;31.87;Off;151568.0;151090.0;151670.0;Not Low;412.5;765.0;2.18;On;151540.0;151290.0
556421;On;31.87;Off;151728.0;151090.0;151670.0;Not Low;413.0;765.0;2.17;On;151570.0;151110.0
556451;On;31.87;Off;151888.0;151090.0;151670.0;Not Low;413.5;765.0;2.17;On;151590.0;150940.0
556480;On;31.87;Off;151808.0;151890.0;150850.0;Not Low;414.0;765.0;2.17;On;151620.0;150760.0
556527;On;31.87;Off;151728.0;151890.0;150850.0;Not Low;414.0;765.0;2.17;On;151650.0;150590.0
556570;On;31.87;Off;151648.0;151890.0;150850.0;Not Low;414.5;765.0;2.17;On;151670.0;150410.0
556602;On;31.87;Off;151568.0;151890.0;150850.0;Not Low;414.5;765.0;2.16;On;151700.0;150240.0
556631;On;31.87;Off;151488.0;151890.0;150850.0;Not Low;415.0;765.0;2.16;On;151720.0;150060.0
556661;On;31.87;Off;151408.0;151890.0;150850.0;Not Low;415.0;765.0;2.17;On;151750.0;149890.0
556691;On;31.87;Off;151328.0;151890.0;150850.0;Not Low;415.0;765.0;2.17;On;151050.0;149710.0
556721;On;31.87;Off;151248.0;151890.0;150850.0;Not Low;415.5;765.0;2.18;On;150340.0;148700.0
556751;On;31.87;Off;151168.0;151890.0;150850.0;Not Low;415.5;765.0;2.18;On;149640.0;147690.0
556782;On;31.87;Off;151088.0;151890.0;150850.0;Not Low;415.5;765.0;2.19;On;148940.0;146690.0
556826;On;31.87;Off;149816.0;151090.0;149390.0;Not Low;415.5;765.0;2.19;On;148230.0;145680.0
556857;On;31.87;Off;148536.0;151090.0;149390.0;Not Low;416.0;765.0;2.20;On;147530.0;144670.0
556887;On;31.87;Off;147264.0;151090.0;149390.0;Not Low;416.0;765.0;2.20;On;146830.0;143660.0
