time(ms);FP;FP(%);FPL_CMD;FRP_A(kPa);FRP_A(kPa);FRP_A_CMD(kPa);LP_FUEL_SW;FLPA(kPa);FLP_DSD(kPa);FLP_V(V);FP_RELAY;FRP(kPa);FRP_DSD(kPa);RPM(1/min);FPM(%);FPM_STAT;FRP_ABS(kPa);FRP_V(V);FRT(°C);FRT_V(V);FUELMON_RDY;F_PCV(%);F_VCV(%);F_VCV_CUR(A);F_VCV_FLT
230937;On;31.87;Off;148496.0;147510.0;148260.0;Not Low;420.5;765.0;2.17;On;149860.0;149720.0;1331;40.46;No Fault;150450.0;2.15;46;1.51;Yes;58.43;42.75;1.45;No Fault
230966;On;31.87;Off;148544.0;147510.0;148260.0;Not Low;420.0;765.0;2.17;On;149480.0;149430.0;1332;40.46;No Fault;150200.0;2.15;46;1.51;Yes;58.04;42.75;1.45;No Fault
230997;On;31.87;Off;148592.0;147510.0;148260.0;Not Low;420.0;765.0;2.17;On;149110.0;149130.0;1333;40.46;No Fault;149960.0;2.14;46;1.51;Yes;58.04;42.75;1.45;No Fault
231026;On;31.87;Off;148640.0;147510.0;148260.0;Not Low;420.0;765.0;2.17;On;149090.0;148840.0;1334;40.46;No Fault;149710.0;2.14;46;1.51;Yes;58.04;42.75;1.45;No Fault
231056;On;31.87;Off;148688.0;147510.0;148260.0;Not Low;419.5;765.0;2.18;On;149070.0;148750.0;1334;40.46;No Fault;149460.0;2.14;46;1.51;Yes;58.04;42.75;1.45;No Fault
231100;On;31.87;Off;148736.0;147510.0;148260.0;Not Low;419.5;765.0;2.18;On;149060.0;148660.0;1335;40.46;No Fault;149210.0;2.14;46;1.51;Yes;58.04;42.75;1.45;No Fault
231132;On;31.87;Off;148784.0;147510.0;148260.0;Not Low;419.5;765.0;2.18;On;149040.0;148570.0;1336;40.46;No Fault;148970.0;2.13;46;1.51;Yes;58.04;42.75;1.44;No Fault
231162;On;31.87;Off;148832.0;147510.0;148260.0;Not Low;419.0;765.0;2.18;On;149020.0;148480.0;1336;40.46;No Fault;148720.0;2.13;46;1.51;Yes;58.04;42.75;1.44;No Fault
231192;On;31.87;Off;148888.0;147510.0;148260.0;Not Low;419.0;765.0;2.18;On;149000.0;148390.0;1337;40.46;No Fault;148610.0;2.13;46;1.51;Yes;58.04;42.35;1.44;No Fault
231235;On;31.87;Off;148936.0;147510.0;148260.0;Not Low;419.0;765.0;2.18;On;148990.0;148300.0;1338;40.46;No Fault;148500.0;2.13;46;1.51;Yes;58.04;42.35;1.44;No Fault
231267;On;31.87;Off;148984.0;147510.0;148260.0;Not Low;419.0;765.0;2.18;On;148970.0;148210.0;1338;40.47;No Fault;148390.0;2.12;46;1.51;Yes;58.04;42.35;1.43;No Fault
231297;On;31.87;Off;149032.0;147510.0;148260.0;Not Low;418.5;765.0;2.18;On;148950.0;148120.0;1339;40.47;No Fault;148280.0;2.12;46;1.51;Yes;58.04;42.35;1.43;No Fault
231342;On;31.87;Off;149080.0;147510.0;148260.0;Not Low;418.5;765.0;2.19;On;148930.0;148030.0;1340;40.47;No Fault;148170.0;2.12;46;1.51;Yes;58.04;42.35;1.43;No Fault
231372;On;31.87;Off;149128.0;147510.0;148260.0;Not Low;418.5;765.0;2.19;On;148920.0;147940.0;1341;40.47;No Fault;148070.0;2.12;46;1.51;Yes;58.04;42.35;1.43;No Fault
231401;On;31.87;Off;149176.0;147510.0;148260.0;Not Low;418.0;765.0;2.19;On;148900.0;147840.0;1341;40.47;No Fault;147960.0;2.12;46;1.51;Yes;58.04;42.75;1.43;No Fault
231446;On;31.87;Off;149224.0;147510.0;148260.0;Not Low;418.0;765.0;2.19;On;148880.0;147750.0;1342;40.48;No Fault;147850.0;2.12;46;1.51;Yes;58.04;43.53;1.45;No Fault
231475;On;31.87;Off;149272.0;147510.0;148260.0;Not Low;418.0;765.0;2.19;On;148860.0;147660.0;1343;40.48;No Fault;147740.0;2.11;46;1.51;Yes;58.04;43.92;1.47;No Fault
231506;On;31.87;Off;149320.0;147510.0;148260.0;Not Low;417.5;765.0;2.19;On;148840.0;147570.0;1343;40.48;No Fault;147630.0;2.11;46;1.51;Yes;58.04;44.31;1.49;No Fault
231537;On;31.87;Off;149368.0;147510.0;148260.0;Not Low;417.5;765.0;2.19;On;148830.0;147480.0;1344;40.48;No Fault;147520.0;2.11;46;1.51;Yes;58.04;45.10;1.51;No Fault
231567;On;31.87;Off;148544.0;149370.0;149280.0;Not Low;417.5;765.0;2.19;On;148810.0;147390.0;1345;40.48;No Fault;147410.0;2.11;46;1.51;Yes;58.04;45.49;1.54;No Fault
231627;On;31.87;Off;147720.0;149370.0;149280.0;Not Low;417.0;765.0;2.20;On;148790.0;147300.0;1346;40.48;No Fault;147300.0;2.11;46;1.51;Yes;58.04;46.27;1.55;No Fault
231657;On;31.87;Off;146888.0;149370.0;149280.0;Not Low;417.0;765.0;2.20;On;148770.0;147210.0;1346;40.48;No Fault;147190.0;2.11;46;1.51;Yes;58.04;46.67;1.58;No Fault
231687;On;31.87;Off;146064.0;149370.0;149280.0;Not Low;417.0;765.0;2.20;On;148760.0;147120.0;1347;40.49;No Fault;147080.0;2.11;46;1.51;Yes;58.04;47.06;1.60;No Fault
231717;On;31.87;Off;145240.0;149370.0;149280.0;Not Low;416.5;765.0;2.20;On;148740.0;147030.0;1348;40.49;No Fault;146970.0;2.10;46;1.51;Yes;57.65;47.84;1.62;No Fault
231747;On;31.87;Off;144416.0;149370.0;149280.0;Not Low;416.5;765.0;2.20;On;148720.0;146940.0;1348;40.49;No Fault;146870.0;2.10;46;1.51;Yes;57.65;48.24;1.64;No Fault
231776;On;31.87;Off;143592.0;149370.0;149280.0;Not Low;416.5;765.0;2.20;On;147690.0;146850.0;1349;40.49;No Fault;146760.0;2.10;46;1.51;Yes;57.65;48.63;1.66;No Fault
231807;On;31.87;Off;142768.0;149370.0;149280.0;Not Low;416.5;765.0;2.20;On;146660.0;145980.0;1350;40.49;No Fault;146650.0;2.10;46;1.50;Yes;57.65;49.41;1.68;No Fault
231837;On;31.87;Off;141936.0;149370.0;149280.0;Not Low;416.0;765.0;2.20;On;145620.0;145110.0;1350;40.50;No Fault;146540.0;2.10;46;1.50;Yes;57.65;49.80;1.71;No Fault
231867;On;31.87;Off;141112.0;149370.0;149280.0;Not Low;416.0;765.0;2.20;On;144590.0;144240.0;1349;40.50;No Fault;146430.0;2.10;46;1.50;Yes;57.65;50.20;1.73;No Fault
231897;On;31.87;Off;140288.0;149370.0;149280.0;Not Low;416.0;765.0;2.20;On;143560.0;143370.0;1349;40.50;No Fault;146320.0;2.09;46;1.50;Yes;57.65;50.98;1.75;No Fault
231927;On;31.87;Off;139464.0;149370.0;149280.0;Not Low;416.0;765.0;2.20;On;142530.0;142500.0;1349;40.50;No Fault;145380.0;2.09;46;1.50;Yes;57.65;51.37;1.77;No Fault
231957;On;31.87;Off;138640.0;149370.0;149280.0;Not Low;415.5;765.0;2.20;On;141490.0;141630.0;1349;40.50;No Fault;144440.0;2.08;46;1.50;Yes;57.65;52.16;1.79;No Fault
231987;On;31.87;Off;137808.0;149370.0;149280.0;Not Low;415.5;765.0;2.20;On;140460.0;140760.0;1349;40.50;No Fault;143500.0;2.07;46;1.50;Yes;57.65;52.55;1.81;No Fault
232017;On;31.87;Off;136984.0;149370.0;149280.0;Not Low;415.5;765.0;2.20;On;139430.0;139890.0;1349;40.50;No Fault;142560.0;2.06;46;1.50;Yes;57.65;52.94;1.84;No Fault
232047;On;31.87;Off;136160.0;149370.0;149280.0;Not Low;415.0;765.0;2.20;On;138400.0;139020.0;1349;40.50;No Fault;141620.0;2.05;46;1.50;Yes;57.65;53.73;1.86;No Fault
232077;On;31.87;Off;135336.0;149370.0;149280.0;Not Low;415.0;765.0;2.20;On;137370.0;138150.0;1349;40.50;No Fault;140670.0;2.04;46;1.50;Yes;57.65;54.12;1.88;No Fault
232121;On;31.87;Off;134512.0;149370.0;149280.0;Not Low;415.0;765.0;2.20;On;136330.0;137280.0;1348;40.50;No Fault;139730.0;2.03;46;1.50;Yes;57.25;53.73;1.90;No Fault
232166;On;31.87;Off;133688.0;149370.0;149280.0;Not Low;415.0;765.0;2.20;On;135300.0;136410.0;1348;40.50;No Fault;138790.0;2.01;46;1.50;Yes;57.25;52.94;1.88;No Fault
232197;On;31.87;Off;132856.0;149370.0;149280.0;Not Low;414.5;765.0;2.20;On;134270.0;135540.0;1348;40.50;No Fault;137850.0;2.00;46;1.50;Yes;56.86;52.55;1.86;No Fault
232226;On;31.87;Off;132032.0;149370.0;149280.0;Not Low;414.5;765.0;2.21;On;133240.0;134670.0;1348;40.50;No Fault;136910.0;1.99;46;1.50;Yes;56.86;52.16;1.84;No Fault
232257;On;31.87;Off;131208.0;149370.0;149280.0;Not Low;414.5;765.0;2.21;On;132200.0;133800.0;1348;40.50;No Fault;135970.0;1.98;46;1.50;Yes;56.47;51.76;1.82;No Fault
232300;On;31.87;Off;131000.0;125620.0;128040.0;Not Low;414.5;765.0;2.21;On;131170.0;132930.0;1348;40.50;No Fault;135030.0;1.97;46;1.50;Yes;56.47;50.98;1.80;No Fault
232348;On;31.87;Off;130792.0;125620.0;128040.0;Not Low;414.0;765.0;2.21;On;130140.0;132060.0;1348;40.50;No Fault;134090.0;1.96;46;1.50;Yes;56.08;50.59;1.78;No Fault
232376;On;31.87;Off;130584.0;125620.0;128040.0;Not Low;414.0;765.0;2.21;On;129110.0;131190.0;1348;40.50;No Fault;133150.0;1.95;46;1.50;Yes;56.08;50.20;1.76;No Fault
232404;On;31.87;Off;130376.0;125620.0;128040.0;Not Low;414.0;765.0;2.21;On;128070.0;130320.0;1348;40.50;No Fault;132210.0;1.94;46;1.50;Yes;55.69;49.80;1.74;No Fault
232437;On;31.87;Off;130168.0;125620.0;128040.0;Not Low;414.5;765.0;2.21;On;127040.0;129450.0;1348;40.50;No Fault;131270.0;1.93;46;1.50;Yes;55.69;49.02;1.71;No Fault
232465;On;31.87;Off;129960.0;125620.0;128040.0;Not Low;414.5;765.0;2.21;On;126010.0;128580.0;1348;40.50;No Fault;130320.0;1.92;46;1.50;Yes;55.69;48.63;1.70;No Fault
232496;On;31.87;Off;129752.0;125620.0;128040.0;Not Low;414.5;765.0;2.21;On;126100.0;127710.0;1348;40.50;No Fault;129380.0;1.91;46;1.50;Yes;55.29;48.24;1.68;No Fault
232527;On;31.87;Off;129544.0;125620.0;128040.0;Not Low;415.0;765.0;2.20;On;126190.0;127710.0;1348;40.50;No Fault;128440.0;1.90;46;1.50;Yes;55.29;47.45;1.66;No Fault
232557;On;31.87;Off;129336.0;125620.0;128040.0;Not Low;415.0;765.0;2.20;On;126280.0;127720.0;1348;40.50;No Fault;127500.0;1.89;46;1.50;Yes;54.90;47.06;1.64;No Fault
232586;On;31.87;Off;129128.0;125620.0;128040.0;Not Low;415.0;765.0;2.20;On;126370.0;127720.0;1349;40.50;No Fault;126560.0;1.87;46;1.50;Yes;54.90;46.67;1.61;No Fault
232616;On;31.87;Off;128920.0;125620.0;128040.0;Not Low;415.5;765.0;2.20;On;126460.0;127720.0;1349;40.50;No Fault;125620.0;1.86;46;1.50;Yes;54.51;46.27;1.59;No Fault
232647;On;31.87;Off;128704.0;125620.0;128040.0;Not Low;415.5;765.0;2.20;On;126550.0;127730.0;1350;40.50;No Fault;125750.0;1.85;46;1.50;Yes;54.51;45.49;1.57;No Fault
232677;On;31.87;Off;128496.0;125620.0;128040.0;Not Low;415.5;765.0;2.20;On;126640.0;127730.0;1350;40.50;No Fault;125880.0;1.85;46;1.50;Yes;54.12;45.10;1.55;No Fault
232707;On;31.87;Off;128288.0;125620.0;128040.0;Not Low;415.5;765.0;2.20;On;126730.0;127740.0;1351;40.50;No Fault;126000.0;1.86;46;1.50;Yes;54.12;44.71;1.54;No Fault
232737;On;31.87;Off;128080.0;125620.0;128040.0;Not Low;416.0;765.0;2.20;On;126820.0;127740.0;1352;40.50;No Fault;126130.0;1.86;46;1.50;Yes;53.73;44.31;1.52;No Fault
232767;On;31.87;Off;127872.0;125620.0;128040.0;Not Low;416.0;765.0;2.20;On;126910.0;127740.0;1352;40.50;No Fault;126260.0;1.86;46;1.50;Yes;53.73;43.53;1.49;No Fault
232797;On;31.87;Off;127664.0;125620.0;128040.0;Not Low;416.0;765.0;2.20;On;127010.0;127750.0;1353;40.50;No Fault;126390.0;1.86;46;1.50;Yes;53.73;43.14;1.47;No Fault
232827;On;31.87;Off;127456.0;125620.0;128040.0;Not Low;416.5;765.0;2.20;On;127100.0;127750.0;1354;40.50;No Fault;126510.0;1.86;46;1.50;Yes;53.73;43.14;1.45;No Fault
232857;On;31.87;Off;127248.0;125620.0;128040.0;Not Low;416.5;765.0;2.19;On;127190.0;127750.0;1354;40.50;No Fault;126640.0;1.86;46;1.50;Yes;53.73;43.14;1.45;No Fault
232886;On;31.87;Off;127040.0;125620.0;128040.0;Not Low;416.5;765.0;2.19;On;127280.0;127760.0;1355;40.50;No Fault;126770.0;1.87;46;1.50;Yes;53.73;43.14;1.45;No Fault
232917;On;31.87;Off;126832.0;125620.0;128040.0;Not Low;417.0;765.0;2.19;On;127370.0;127760.0;1356;40.50;No Fault;126900.0;1.87;46;1.50;Yes;53.73;43.14;1.45;No Fault
232947;On;31.87;Off;126624.0;125620.0;128040.0;Not Low;417.0;765.0;2.19;On;127460.0;127760.0;1356;40.50;No Fault;127020.0;1.87;46;1.50;Yes;54.12;43.14;1.45;No Fault
232977;On;31.87;Off;126992.0;127020.0;127800.0;Not Low;417.0;765.0;2.19;On;127550.0;127770.0;1357;40.50;No Fault;127150.0;1.87;46;1.50;Yes;54.12;43.14;1.44;No Fault
233006;On;31.87;Off;127368.0;127020.0;127800.0;Not Low;417.5;765.0;2.19;On;127640.0;127770.0;1357;40.50;No Fault;127280.0;1.87;46;1.50;Yes;54.12;43.14;1.44;No Fault
233037;On;31.87;Off;127736.0;127020.0;127800.0;Not Low;417.5;765.0;2.19;On;127730.0;127780.0;1358;40.50;No Fault;127410.0;1.87;46;1.50;Yes;54.12;43.14;1.44;No Fault
233067;On;31.87;Off;128104.0;127020.0;127800.0;Not Low;418.0;765.0;2.19;On;127820.0;127780.0;1358;40.50;No Fault;127540.0;1.87;46;1.50;Yes;54.12;43.14;1.43;No Fault
233097;On;31.87;Off;128480.0;127020.0;127800.0;Not Low;418.0;765.0;2.19;On;127910.0;127780.0;1359;40.50;No Fault;127660.0;1.88;46;1.50;Yes;54.12;43.14;1.43;No Fault
233127;On;31.87;Off;128848.0;127020.0;127800.0;Not Low;418.5;765.0;2.19;On;128000.0;127790.0;1360;40.50;No Fault;127790.0;1.88;46;1.50;Yes;54.12;42.75;1.43;No Fault
233157;On;31.87;Off;129216.0;127020.0;127800.0;Not Low;418.5;765.0;2.19;On;128400.0;127790.0;1360;40.50;No Fault;127920.0;1.88;46;1.50;Yes;54.12;42.75;1.43;No Fault
233187;On;31.87;Off;129592.0;127020.0;127800.0;Not Low;419.0;765.0;2.19;On;128800.0;128170.0;1361;40.50;No Fault;128050.0;1.88;46;1.50;Yes;54.12;42.75;1.43;No Fault
233217;On;31.87;Off;129960.0;127020.0;127800.0;Not Low;419.0;765.0;2.19;On;129190.0;128550.0;1362;40.50;No Fault;128170.0;1.88;46;1.50;Yes;54.12;42.75;1.42;No Fault
233247;On;31.87;Off;130328.0;127020.0;127800.0;Not Low;419.5;765.0;2.19;On;129590.0;128930.0;1362;40.50;No Fault;128300.0;1.88;46;1.50;Yes;54.12;42.75;1.42;No Fault
233276;On;31.87;Off;130696.0;127020.0;127800.0;Not Low;419.5;765.0;2.20;On;129990.0;129320.0;1362;40.50;No Fault;128430.0;1.89;46;1.50;Yes;54.51;42.75;1.42;No Fault
233306;On;31.87;Off;131072.0;127020.0;127800.0;Not Low;420.0;765.0;2.20;On;130390.0;129700.0;1363;40.50;No Fault;128790.0;1.89;46;1.50;Yes;54.51;42.75;1.42;No Fault
233337;On;31.87;Off;131440.0;127020.0;127800.0;Not Low;420.0;765.0;2.20;On;130780.0;130080.0;1363;40.50;No Fault;129150.0;1.89;46;1.50;Yes;54.51;42.75;1.41;No Fault
233367;On;31.87;Off;131808.0;127020.0;127800.0;Not Low;420.5;765.0;2.20;On;131180.0;130460.0;1364;40.50;No Fault;129510.0;1.90;46;1.50;Yes;54.51;42.75;1.41;No Fault
233397;On;31.87;Off;132184.0;127020.0;127800.0;Not Low;420.5;765.0;2.20;On;131580.0;130840.0;1364;40.50;No Fault;129870.0;1.90;46;1.50;Yes;54.51;42.75;1.41;No Fault
233425;On;31.87;Off;132552.0;127020.0;127800.0;Not Low;421.0;765.0;2.20;On;131980.0;131220.0;1365;40.50;No Fault;130230.0;1.90;46;1.50;Yes;54.51;42.75;1.41;No Fault
233454;On;31.87;Off;132920.0;127020.0;127800.0;Not Low;421.0;765.0;2.20;On;132380.0;131600.0;1365;40.50;No Fault;130590.0;1.91;46;1.50;Yes;54.51;42.75;1.41;No Fault
233487;On;31.87;Off;133296.0;127020.0;127800.0;Not Low;421.5;765.0;2.20;On;132770.0;131990.0;1366;40.50;No Fault;130950.0;1.91;46;1.50;Yes;54.51;42.75;1.40;No Fault
233517;On;31.87;Off;133664.0;127020.0;127800.0;Not Low;421.5;765.0;2.21;On;133170.0;132370.0;1366;40.50;No Fault;131310.0;1.92;46;1.50;Yes;54.90;42.75;1.41;No Fault
233546;On;31.87;Off;134032.0;127020.0;127800.0;Not Low;422.0;765.0;2.21;On;133570.0;132750.0;1366;40.50;No Fault;131670.0;1.92;46;1.50;Yes;54.90;42.75;1.41;No Fault
233577;On;31.87;Off;134408.0;127020.0;127800.0;Not Low;422.0;765.0;2.21;On;133970.0;133130.0;1367;40.50;No Fault;132030.0;1.93;46;1.50;Yes;54.90;42.75;1.41;No Fault
233607;On;31.87;Off;134776.0;127020.0;127800.0;Not Low;422.5;765.0;2.21;On;134360.0;133510.0;1367;40.50;No Fault;132400.0;1.93;46;1.50;Yes;54.90;42.75;1.41;No Fault
233637;On;31.87;Off;134864.0;136750.0;135420.0;Not Low;422.5;765.0;2.21;On;134760.0;133890.0;1368;40.50;No Fault;132760.0;1.94;46;1.50;Yes;54.90;43.14;1.42;No Fault
233667;On;31.87;Off;134952.0;136750.0;135420.0;Not Low;423.0;765.0;2.21;On;135160.0;134270.0;1368;40.50;No Fault;133120.0;1.94;46;1.50;Yes;54.90;43.14;1.42;No Fault
233697;On;31.87;Off;135048.0;136750.0;135420.0;Not Low;423.0;765.0;2.21;On;135560.0;134650.0;1369;40.50;No Fault;133480.0;1.94;46;1.50;Yes;55.29;43.14;1.43;No Fault
233741;On;31.87;Off;135136.0;136750.0;135420.0;Not Low;423.0;765.0;2.21;On;135950.0;135040.0;1369;40.50;No Fault;133840.0;1.95;46;1.50;Yes;55.29;43.14;1.43;No Fault
233786;On;31.87;Off;135224.0;136750.0;135420.0;Not Low;423.5;765.0;2.22;On;136350.0;135420.0;1370;40.50;No Fault;134200.0;1.95;46;1.50;Yes;55.29;43.14;1.43;No Fault
233831;On;31.87;Off;135312.0;136750.0;135420.0;Not Low;423.5;765.0;2.21;On;136750.0;135800.0;1370;40.50;No Fault;134560.0;1.96;46;1.50;Yes;55.29;43.14;1.43;No Fault
233862;On;31.87;Off;135400.0;136750.0;135420.0;Not Low;424.0;765.0;2.21;On;136710.0;136180.0;1370;40.50;No Fault;134920.0;1.96;46;1.50;Yes;55.29;43.14;1.44;No Fault
233906;On;31.87;Off;135488.0;136750.0;135420.0;Not Low;424.0;765.0;2.21;On;136680.0;136240.0;1371;40.50;No Fault;135280.0;1.96;46;1.50;Yes;55.69;43.14;1.44;No Fault
233952;On;31.87;Off;135584.0;136750.0;135420.0;Not Low;424.5;765.0;2.21;On;136640.0;136310.0;1371;40.50;No Fault;135640.0;1.96;46;1.50;Yes;55.69;43.14;1.45;No Fault
233982;On;31.87;Off;135672.0;136750.0;135420.0;Not Low;424.5;765.0;2.21;On;136610.0;136370.0;1372;40.50;No Fault;136000.0;1.97;46;1.50;Yes;55.69;43.14;1.45;No Fault
234041;On;31.87;Off;135760.0;136750.0;135420.0;Not Low;425.0;765.0;2.21;On;136570.0;136430.0;1372;40.49;No Fault;136360.0;1.97;46;1.50;Yes;55.69;43.14;1.45;No Fault
234086;On;31.87;Off;135848.0;136750.0;135420.0;Not Low;425.0;765.0;2.21;On;136540.0;136500.0;1372;40.49;No Fault;136400.0;1.98;46;1.50;Yes;55.69;43.53;1.45;No Fault
234117;On;31.87;Off;135936.0;136750.0;135420.0;Not Low;425.5;765.0;2.21;On;136500.0;136560.0;1372;40.49;No Fault;136430.0;1.98;46;1.50;Yes;55.69;43.53;1.46;No Fault
234146;On;31.87;Off;136032.0;136750.0;135420.0;Not Low;425.5;765.0;2.21;On;136470.0;136630.0;1373;40.49;No Fault;136470.0;1.98;46;1.50;Yes;56.08;43.53;1.46;No Fault
234177;On;31.87;Off;136120.0;136750.0;135420.0;Not Low;425.5;765.0;2.21;On;136430.0;136690.0;1373;40.49;No Fault;136510.0;1.98;46;1.50;Yes;56.08;43.53;1.46;No Fault
234207;On;31.87;Off;136208.0;136750.0;135420.0;Not Low;426.0;765.0;2.20;On;136400.0;136750.0;1373;40.49;No Fault;136540.0;1.98;46;1.50;Yes;56.08;43.53;1.46;No Fault
234237;On;31.87;Off;136296.0;136750.0;135420.0;Not Low;426.0;765.0;2.20;On;136360.0;136820.0;1374;40.49;No Fault;136580.0;1.98;46;1.50;Yes;56.08;43.53;1.47;No Fault
234267;On;31.87;Off;136384.0;136750.0;135420.0;Not Low;426.5;765.0;2.20;On;136320.0;136880.0;1374;40.49;No Fault;136610.0;1.98;46;1.50;Yes;56.08;43.53;1.47;No Fault
234297;On;31.87;Off;136472.0;136750.0;135420.0;Not Low;426.5;765.0;2.20;On;136290.0;136940.0;1374;40.49;No Fault;136650.0;1.98;46;1.50;Yes;56.08;43.53;1.47;No Fault
234327;On;31.87;Off;136568.0;136750.0;135420.0;Not Low;427.0;765.0;2.20;On;136250.0;137010.0;1374;40.49;No Fault;136690.0;1.98;46;1.50;Yes;56.08;43.14;1.46;No Fault
234357;On;31.87;Off;136656.0;136750.0;135420.0;Not Low;427.0;765.0;2.20;On;136220.0;137070.0;1374;40.48;No Fault;136720.0;1.98;46;1.50;Yes;56.08;43.14;1.46;No Fault
234387;On;31.87;Off;136744.0;136750.0;135420.0;Not Low;427.5;765.0;2.20;On;136180.0;137130.0;1375;40.48;No Fault;136760.0;1.98;46;1.50;Yes;56.08;43.14;1.45;No Fault
234417;On;31.87;Off;136984.0;136750.0;136930.0;Not Low;427.5;765.0;2.20;On;136150.0;137200.0;1375;40.48;No Fault;136800.0;1.98;46;1.50;Yes;56.08;43.14;1.45;No Fault
234446;On;31.87;Off;137216.0;136750.0;136930.0;Not Low;428.0;765.0;2.19;On;136110.0;137260.0;1375;40.48;No Fault;136830.0;1.98;46;1.50;Yes;56.08;43.14;1.45;No Fault
234476;On;31.87;Off;137456.0;136750.0;136930.0;Not Low;428.0;765.0;2.19;On;136080.0;137330.0;1376;40.48;No Fault;136870.0;1.98;46;1.50;Yes;56.08;43.14;1.44;No Fault
234507;On;31.87;Off;137688.0;136750.0;136930.0;Not Low;428.0;765.0;2.19;On;136040.0;137390.0;1376;40.48;No Fault;136910.0;1.98;46;1.50;Yes;56.08;42.75;1.43;No Fault
234537;On;31.87;Off;137928.0;136750.0;136930.0;Not Low;427.5;765.0;2.19;On;136010.0;137450.0;1376;40.48;No Fault;136940.0;1.98;46;1.50;Yes;56.47;42.75;1.43;No Fault
234567;On;31.87;Off;138160.0;136750.0;136930.0;Not Low;427.5;765.0;2.19;On;135970.0;137520.0;1376;40.48;No Fault;136980.0;1.98;46;1.50;Yes;56.47;42.75;1.43;No Fault
234597;On;31.87;Off;138400.0;136750.0;136930.0;Not Low;427.5;765.0;2.19;On;135990.0;137580.0;1377;40.48;No Fault;137010.0;1.98;46;1.50;Yes;56.47;42.75;1.42;No Fault
234641;On;31.87;Off;138632.0;136750.0;136930.0;Not Low;427.0;765.0;2.19;On;136010.0;137580.0;1377;40.48;No Fault;137050.0;1.98;46;1.50;Yes;56.47;42.75;1.41;No Fault
234687;On;31.87;Off;138872.0;136750.0;136930.0;Not Low;427.0;765.0;2.19;On;136020.0;137580.0;1378;40.48;No Fault;137090.0;1.98;46;1.50;Yes;56.47;42.35;1.41;No Fault
234731;On;31.87;Off;139104.0;136750.0;136930.0;Not Low;427.0;765.0;2.19;On;136040.0;137580.0;1378;40.48;No Fault;137120.0;1.98;46;1.50;Yes;56.47;42.35;1.41;No Fault
234762;On;31.87;Off;139344.0;136750.0;136930.0;Not Low;426.5;765.0;2.19;On;136060.0;137580.0;1378;40.48;No Fault;137160.0;1.98;46;1.50;Yes;56.47;42.35;1.40;No Fault
234792;On;31.87;Off;139576.0;136750.0;136930.0;Not Low;426.5;765.0;2.19;On;136080.0;137580.0;1378;40.48;No Fault;137290.0;1.98;46;1.50;Yes;56.47;42.35;1.39;No Fault
234822;On;31.87;Off;139816.0;136750.0;136930.0;Not Low;426.5;765.0;2.19;On;136090.0;137580.0;1379;40.48;No Fault;137410.0;1.98;46;1.50;Yes;56.47;42.35;1.39;No Fault
234867;On;31.87;Off;140048.0;136750.0;136930.0;Not Low;426.5;765.0;2.19;On;136110.0;137580.0;1379;40.48;No Fault;137540.0;1.99;46;1.50;Yes;56.47;42.35;1.39;No Fault
234897;On;31.87;Off;140288.0;136750.0;136930.0;Not Low;426.0;765.0;2.19;On;136130.0;137580.0;1380;40.48;No Fault;137670.0;1.99;46;1.50;Yes;56.47;41.96;1.38;No Fault
234927;On;31.87;Off;140520.0;136750.0;136930.0;Not Low;426.0;765.0;2.19;On;136150.0;137580.0;1380;40.48;No Fault;137790.0;1.99;46;1.50;Yes;56.47;41.96;1.38;No Fault
234957;On;31.87;Off;140760.0;136750.0;136930.0;Not Low;426.0;765.0;2.19;On;136160.0;137580.0;1380;40.48;No Fault;137920.0;1.99;46;1.50;Yes;56.47;41.96;1.37;No Fault
234987;On;31.87;Off;140992.0;136750.0;136930.0;Not Low;425.5;765.0;2.19;On;136180.0;137570.0;1381;40.48;No Fault;138050.0;1.99;46;1.50;Yes;56.47;41.96;1.37;No Fault
235017;On;31.87;Off;141232.0;136750.0;136930.0;Not Low;425.5;765.0;2.19;On;136200.0;137570.0;1381;40.48;No Fault;138170.0;1.99;46;1.50;Yes;56.47;41.96;1.37;No Fault
235047;On;31.87;Off;141464.0;136750.0;136930.0;Not Low;425.5;765.0;2.19;On;136220.0;137570.0;1382;40.48;No Fault;138300.0;2.00;46;1.50;Yes;56.47;41.96;1.37;No Fault
235077;On;31.87;Off;141704.0;136750.0;136930.0;Not Low;425.0;765.0;2.19;On;136240.0;137570.0;1382;40.48;No Fault;138430.0;2.00;46;1.50;Yes;56.47;41.96;1.37;No Fault
235107;On;31.87;Off;141936.0;136750.0;136930.0;Not Low;425.0;765.0;2.19;On;136250.0;137570.0;1382;40.48;No Fault;138550.0;2.00;46;1.50;Yes;56.86;41.96;1.38;No Fault
235137;On;31.87;Off;142128.0;140730.0;140580.0;Not Low;425.0;765.0;2.19;On;136270.0;137570.0;1383;40.48;No Fault;138680.0;2.00;46;1.50;Yes;56.86;41.57;1.38;No Fault
235167;On;31.87;Off;142320.0;140730.0;140580.0;Not Low;424.5;765.0;2.19;On;136290.0;137570.0;1383;40.48;No Fault;138810.0;2.00;46;1.50;Yes;56.86;41.57;1.38;No Fault
235197;On;31.87;Off;142512.0;140730.0;140580.0;Not Low;424.5;765.0;2.20;On;136310.0;137570.0;1384;40.48;No Fault;138940.0;2.00;46;1.50;Yes;56.86;41.57;1.38;No Fault
